CODE_UIC;LIBELLE;FRET;VOYAGEURS;CODE_LIGNE;RG_TRONCON;PK;COMMUNE;DEPARTEMEN;IDRESEAU;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
87393702;Massy-TGV;N;O;431000;1;014+376;PALAISEAU;ESSONNE;5412;e1c38cfc-19bf-11e5-a6ff-01fc64e0362d;645180,8182;6846675,491;2,254849951;48,7178851;48.7178850962, 2.25484995064;48.7178850962, 2.25484995064;"{""type"": ""Point"", ""coordinates"": [2.254849950642259, 48.717885096196]}"
87594424;Larche;N;O;621000;1;138+092;SAINT-PANTALÉON-DE-LARCHE;CORREZE;4872;e1c34566-19bf-11e5-a6ff-01fc64e0362d;575496,3134;6449337,256;1,416151375;45,13208336;45.1320833628, 1.41615137484;45.1320833628, 1.41615137484;"{""type"": ""Point"", ""coordinates"": [1.416151374836174, 45.13208336282652]}"
87597849;Felletin;O;O;712000;1;423+045;FELLETIN;CREUSE;4135;e1c2f410-19bf-11e5-a6ff-01fc64e0362d;635590,3826;6532208,651;2,169456195;45,88650241;45.8865024089, 2.16945619518;45.8865024088, 2.16945619518;"{""type"": ""Point"", ""coordinates"": [2.169456195182988, 45.8865024088413]}"
87141804;Belleville;O;O;090000;1;351+572;BELLEVILLE;MEURTHE-ET-MOSELLE;8493;2991592c-dfbc-11e3-a2ff-01a464e0362d;927687,8203;6862179,145;6,101709203;48,81942506;48.819425057, 6.10170920338;48.819425057, 6.10170920338;"{""type"": ""Point"", ""coordinates"": [6.101709203382133, 48.81942505699691]}"
87723700;Sathonay-Rillieux;O;O;752330;1;389+314;RILLIEUX-LA-PAPE;RHONE;6768;d9e1f27a-6667-11e3-89ff-01f464e0362d;845602,0364;6526194,293;4,875371317;45,81982338;45.8198233781, 4.87537131717;45.8198233781, 4.87537131717;"{""type"": ""Point"", ""coordinates"": [4.875371317173321, 45.819823378087214]}"
87571422;Esvres;N;O;594000;1;257+340;ESVRES;INDRE-ET-LOIRE;4087;d98c8388-6667-11e3-89ff-01f464e0362d;532338,2565;6689444,996;0,78157376;47,28412188;47.2841218779, 0.78157375963;47.2841218778, 0.78157375963;"{""type"": ""Point"", ""coordinates"": [0.781573759630256, 47.28412187783568]}"
87611137;St-Gaudens;O;O;650000;1;090+327;SAINT-GAUDENS;HAUTE-GARONNE;6464;d9bfe366-6667-11e3-89ff-01f464e0362d;514985,3694;6225487,457;0,72863155;43,10471166;43.104711661, 0.728631549973;43.1047116609, 0.728631549973;"{""type"": ""Point"", ""coordinates"": [0.728631549972753, 43.10471166094496]}"
87473165;Belle-Isle-Bégard;N;O;420000;1;519+837;LOUARGAT;COTES-D'ARMOR;3162;d9de3116-6667-11e3-89ff-01f464e0362d;234230,494;6851252,992;-3,32277766;48,59356256;48.5935625592, -3.32277765973;48.5935625592, -3.32277765973;"{""type"": ""Point"", ""coordinates"": [-3.322777659728406, 48.59356255916445]}"
87586107;Port-Ste-Marie;O;O;640000;1;115+609;PORT-SAINTE-MARIE;LOT-ET-GARONNE;6124;e1b12594-19bf-11e5-a6ff-01fc64e0362d;491563,5465;6353606,074;0,389298086;44,25045673;44.2504567333, 0.389298085822;44.2504567333, 0.389298085822;"{""type"": ""Point"", ""coordinates"": [0.389298085822229, 44.25045673325663]}"
87171496;Braine;O;N;205000;1;016+788;BRAINE;AISNE;8351;c0fc9b9c-f312-11e3-90ff-015864e0362d;739244,3638;6914965,998;3,539797002;49,33305629;49.3330562865, 3.53979700163;49.3330562865, 3.53979700163;"{""type"": ""Point"", ""coordinates"": [3.539797001630331, 49.33305628645218]}"
87743815;Lagnieu;O;N;889000;1;006+210;LAGNIEU;AIN;4814;d9aa966c-6667-11e3-89ff-01f464e0362d;882131,1289;6536914,266;5,349728421;45,90752232;45.9075223174, 5.34972842113;45.9075223174, 5.34972842113;"{""type"": ""Point"", ""coordinates"": [5.349728421132768, 45.90752231742306]}"
87562421;Aulnat-Aéroport;O;O;784000;1;005+104;AULNAT;PUY-DE-DOME;8270;d997ecac-6667-11e3-89ff-01f464e0362d;712506,2029;6521394,302;3,160985363;45,79205566;45.7920556556, 3.16098536301;45.7920556555, 3.16098536301;"{""type"": ""Point"", ""coordinates"": [3.160985363010329, 45.79205565553491]}"
87752808;Marseille-Maritime-Arenc;O;N;939000;1;857+494;MARSEILLE;BOUCHES-DU-RHONE;5391;e552e204-6667-11e3-a7ff-01f464e0362d;891774,392;6249765,555;5,363225168;43,32121598;43.3212159795, 5.36322516769;43.3212159795, 5.36322516769;"{""type"": ""Point"", ""coordinates"": [5.363225167689773, 43.32121597949933]}"
87116772;Crécy-La Chapelle;N;O;071000;1;009+883;CRÉCY-LA-CHAPELLE;SEINE-ET-MARNE;3874;e181f412-19bf-11e5-a6ff-01fc64e0362d;693097,3737;6862163,604;2,905919911;48,85947065;48.8594706532, 2.90591991082;48.8594706532, 2.90591991082;"{""type"": ""Point"", ""coordinates"": [2.905919910824732, 48.85947065315476]}"
87487843;La Bohalle;N;O;515000;1;330+549;LA BOHALLE;MAINE-ET-LOIRE;4595;e1b99df4-19bf-11e5-a6ff-01fc64e0362d;443743,0868;6709306,772;-0,400795048;47,43443993;47.4344399267, -0.40079504767;47.4344399267, -0.40079504767;"{""type"": ""Point"", ""coordinates"": [-0.400795047670262, 47.43443992667846]}"
87184200;Bas-Évette;O;O;055000;1;435+830;ÉVETTE-SALBERT;TERRITOIRE-DE-BELFORT;3098;e1bf4ff0-19bf-11e5-a6ff-01fc64e0362d;985551,7407;6738087,45;6,807401662;47,68120395;47.6812039462, 6.80740166204;47.6812039462, 6.80740166204;"{""type"": ""Point"", ""coordinates"": [6.807401662035623, 47.68120394621366]}"
87141291;Neufchâteau;O;O;026000;1;048+782;NEUFCHÂTEAU;VOSGES;5759;2932d872-dfbc-11e3-a2ff-01a464e0362d;899228,2746;6809830,148;5,690054119;48,3582343;48.3582342954, 5.6900541194;48.3582342954, 5.6900541194;"{""type"": ""Point"", ""coordinates"": [5.6900541194014, 48.358234295365236]}"
87343004;Valenciennes;O;O;267000;1;047+380;VALENCIENNES;NORD;7085;d9e327a4-6667-11e3-89ff-01f464e0362d;736942,165;7029930,032;3,518515366;50,3659654;50.3659654004, 3.5185153663;50.3659654004, 3.5185153663;"{""type"": ""Point"", ""coordinates"": [3.518515366298678, 50.36596540037134]}"
87757583;Théoule-sur-Mer;N;O;930000;1;184+234;THÉOULE-SUR-MER;ALPES-MARITIMES;6964;e14a6474-19bf-11e5-a6ff-01fc64e0362d;1018323,254;6276195,36;6,936842591;43,51340543;43.5134054269, 6.93684259138;43.5134054269, 6.93684259138;"{""type"": ""Point"", ""coordinates"": [6.936842591382555, 43.51340542686015]}"
87444190;Moult-Argences;O;O;366000;1;224+899;MOULT;CALVADOS;5694;e18dfdc2-19bf-11e5-a6ff-01fc64e0362d;467406,0169;6894834,412;-0,186414347;49,1110822;49.1110822027, -0.186414347003;49.1110822027, -0.186414347003;"{""type"": ""Point"", ""coordinates"": [-0.1864143470027, 49.1110822027283]}"
87575498;Lathus;N;O;604000;1;401+403;LATHUS-SAINT-RÉMY;VIENNE;8180;2981951a-dfbc-11e3-a2ff-01a464e0362d;543493,1971;6584037,443;0,965037395;46,33810289;46.3381028907, 0.965037394641;46.3381028907, 0.965037394641;"{""type"": ""Point"", ""coordinates"": [0.965037394641159, 46.338102890718645]}"
87182881;Thann-St-Jacques;N;O;130000;1;015+530;THANN;HAUT-RHIN;6957;29b4fe4e-dfbc-11e3-a2ff-01a464e0362d;1006218,34;6753811,353;7,093342642;47,81324747;47.8132474654, 7.0933426423;47.8132474654, 7.0933426423;"{""type"": ""Point"", ""coordinates"": [7.093342642302614, 47.81324746537149]}"
87473207;Guingamp;O;O;485000;1;504+745;GUINGAMP;COTES-D'ARMOR;4389;e1a084b4-19bf-11e5-a6ff-01fc64e0362d;246677,3351;6845920,421;-3,148879498;48,55457636;48.5545763617, -3.14887949786;48.5545763617, -3.14887949786;"{""type"": ""Point"", ""coordinates"": [-3.148879497861956, 48.55457636168987]}"
87393207;Chaville-Rive-Gauche;N;O;420000;1;012+457;CHAVILLE;HAUTS-DE-SEINE;3677;296c6b6e-dfbc-11e3-a2ff-01a464e0362d;640452,6732;6856397,054;2,189228436;48,80489731;48.8048973119, 2.18922843628;48.8048973119, 2.18922843628;"{""type"": ""Point"", ""coordinates"": [2.189228436283295, 48.80489731187747]}"
87584052;Libourne;O;O;570000;3;547+093;LIBOURNE;GIRONDE;5157;29143a88-dfbc-11e3-a2ff-01a464e0362d;444694,5065;6429285,053;-0,23597921;44,91567165;44.9156716492, -0.235979210478;44.9156716492, -0.235979210478;"{""type"": ""Point"", ""coordinates"": [-0.235979210477966, 44.915671649158405]}"
87212175;Wilwisheim;N;O;070000;1;469+674;WILWISHEIM;BAS-RHIN;7357;2946adf8-dfbc-11e3-a2ff-01a464e0362d;1031265,89;6858990,795;7,507652042;48,74591166;48.745911662, 7.50765204212;48.745911662, 7.50765204212;"{""type"": ""Point"", ""coordinates"": [7.507652042122101, 48.745911662005916]}"
87481036;Rezé-Pont-Rousseau;O;O;534000;1;001+755;REZE;LOIRE-ATLANTIQUE;6244;d9b7dde2-6667-11e3-89ff-01f464e0362d;355727,8144;6686925,624;-1,549492483;47,19333467;47.1933346696, -1.54949248289;47.1933346696, -1.54949248289;"{""type"": ""Point"", ""coordinates"": [-1.54949248288793, 47.19333466961085]}"
87184507;Héricourt;O;O;852000;1;491+676;HERICOURT;HAUTE-SAONE;4440;d98735e2-6667-11e3-89ff-01f464e0362d;983276,3719;6725932,989;6,769379068;47,5729094;47.5729094001, 6.76937906847;47.5729094001, 6.76937906847;"{""type"": ""Point"", ""coordinates"": [6.769379068466186, 47.572909400088946]}"
87411207;Oissel;O;O;340000;1;125+741;OISSEL;SEINE-MARITIME;5851;c0a35b4e-f312-11e3-90ff-015864e0362d;562070,956;6917601,536;1,102282901;49,34305349;49.3430534915, 1.10228290084;49.3430534915, 1.10228290084;"{""type"": ""Point"", ""coordinates"": [1.10228290083731, 49.343053491455144]}"
87545657;Auneau;O;O;555000;1;022+340;ROINVILLE;EURE-ET-LOIR;2998;c07da030-f312-11e3-90ff-015864e0362d;609795,8583;6816895,256;1,78018146;48,44606164;48.4460616418, 1.78018146013;48.4460616418, 1.78018146013;"{""type"": ""Point"", ""coordinates"": [1.78018146012702, 48.446061641776275]}"
87641589;Souvigny;O;N;705000;1;394+424;SOUVIGNY;ALLIER;6887;d9450262-6667-11e3-89ff-01f464e0362d;714593,7213;6603489,134;3,190404925;46,53125938;46.5312593781, 3.19040492489;46.5312593781, 3.19040492489;"{""type"": ""Point"", ""coordinates"": [3.190404924894052, 46.531259378124936]}"
87597708;Busseau-sur-Creuse;N;O;702000;1;389+756;AHUN;CREUSE;3442;c0e927d2-f312-11e3-90ff-015864e0362d;624623,2664;6558603,077;2,023844365;46,12303674;46.1230367378, 2.02384436496;46.1230367378, 2.02384436496;"{""type"": ""Point"", ""coordinates"": [2.023844364955576, 46.1230367377918]}"
87575076;Port-de-Piles;O;O;570000;3;281+110;LA CELLE-SAINT-AVANT;INDRE-ET-LOIRE;6121;d9cdebdc-6667-11e3-89ff-01f464e0362d;517593,9666;6659444,455;0,598667853;47,01026205;47.0102620539, 0.598667852877;47.0102620539, 0.598667852877;"{""type"": ""Point"", ""coordinates"": [0.598667852876598, 47.010262053926446]}"
87713511;Vougeot-Gilly-lès-Cîteaux;N;O;830000;1;331+497;GILLY-LÈS-CÎTEAUX;COTE-D'OR;7329;d94dad22-6667-11e3-89ff-01f464e0362d;849304,9826;6676870,415;4,971491777;47,17534102;47.1753410151, 4.97149177717;47.1753410151, 4.97149177717;"{""type"": ""Point"", ""coordinates"": [4.971491777174238, 47.175341015058294]}"
87271429;Sevran-Livry;N;O;229000;1;017+464;SEVRAN;SEINE-SAINT-DENIS;6846;e1597d78-19bf-11e5-a6ff-01fc64e0362d;665909,86;6870801,146;2,534676162;48,93628064;48.9362806402, 2.53467616246;48.9362806402, 2.53467616246;"{""type"": ""Point"", ""coordinates"": [2.534676162461069, 48.93628064018322]}"
87391805;Montrouge-Châtillon;O;N;553000;1;004+602;CHATILLON;HAUTS-DE-SEINE;5659;e54826c8-6667-11e3-a7ff-01f464e0362d;648767,509;6856762,021;2,302389503;48,80889378;48.8088937756, 2.30238950317;48.8088937755, 2.30238950317;"{""type"": ""Point"", ""coordinates"": [2.302389503171901, 48.808893775549954]}"
87184275;Montreux-Vieux;N;O;001000;1;456+799;MONTREUX-VIEUX;HAUT-RHIN;5655;d9987bf0-6667-11e3-89ff-01f464e0362d;1002306,224;6731892,921;7,026212963;47,61803856;47.6180385648, 7.02621296277;47.6180385648, 7.02621296277;"{""type"": ""Point"", ""coordinates"": [7.026212962770894, 47.618038564806334]}"
87729210;Port-Fluvial-de-Chalon-sur-Saône;O;N;867000;1;103+878;CHALON-SUR-SAONE;SAONE-ET-LOIRE;81516;e543809c-6667-11e3-a7ff-01f464e0362d;840845,758;6635051,799;4,8469212;46,8007821;46.8007820984, 4.84692119972;46.8007820984, 4.84692119972;"{""type"": ""Point"", ""coordinates"": [4.846921199722042, 46.80078209840992]}"
87682294;St-Mammès;N;O;830000;1;068+130;SAINT-MAMMÈS;SEINE-ET-MARNE;6561;d9dc86dc-6667-11e3-89ff-01f464e0362d;686269,226;6809048,778;2,814555363;48,38159398;48.3815939762, 2.8145553634;48.3815939762, 2.8145553634;"{""type"": ""Point"", ""coordinates"": [2.814555363396876, 48.38159397618604]}"
87415216;St-Pierre-le-Viger-Fontaine-le-Dun;O;N;357000;1;027+422;SAINT-PIERRE-LE-VIGER;SEINE-MARITIME;8730;d9b57d64-6667-11e3-89ff-01f464e0362d;544815,5866;6971576,549;0,844717728;49,82396371;49.8239637106, 0.844717727717;49.8239637106, 0.844717727717;"{""type"": ""Point"", ""coordinates"": [0.844717727716973, 49.82396371061455]}"
87718510;Mamirolle;N;O;872000;1;421+023;MAMIROLLE;DOUBS;5335;296b7070-dfbc-11e3-a2ff-01a464e0362d;939337,3483;6682558,631;6,162296003;47,20018021;47.2001802128, 6.1622960025;47.2001802128, 6.1622960025;"{""type"": ""Point"", ""coordinates"": [6.162296002500971, 47.200180212758276]}"
87474312;St-Thégonnec;N;O;420000;1;577+355;SAINT-THÉGONNEC;FINISTERE;6684;293a7be2-dfbc-11e3-a2ff-01a464e0362d;187333,3489;6844152,653;-3,947807381;48,49450707;48.4945070742, -3.94780738061;48.4945070742, -3.94780738061;"{""type"": ""Point"", ""coordinates"": [-3.947807380607551, 48.49450707421997]}"
87583468;Roumazières-Loubert;N;O;610000;2;467+341;ROUMAZIÈRES-LOUBERT;CHARENTE;6319;2979c9a4-dfbc-11e3-a2ff-01a464e0362d;512276,0187;6535046,717;0,578899583;45,88919163;45.8891916349, 0.578899583314;45.8891916349, 0.578899583314;"{""type"": ""Point"", ""coordinates"": [0.578899583313919, 45.88919163492783]}"
87741132;Aix-les-Bains-Le Revard;N;O;897000;1;000+078;AIX-LES-BAINS;SAVOIE;2831;d9df126a-6667-11e3-89ff-01f464e0362d;926353,1739;6514008,345;5,908901295;45,68811243;45.688112428, 5.90890129492;45.688112428, 5.90890129492;"{""type"": ""Point"", ""coordinates"": [5.908901294915313, 45.68811242801366]}"
87721035;Amplepuis;N;O;783000;1;448+780;AMPLEPUIS;RHONE;2868;d9477914-6667-11e3-89ff-01f464e0362d;802767,2655;6542061,044;4,327214356;45,9704954;45.9704953977, 4.3272143561;45.9704953977, 4.3272143561;"{""type"": ""Point"", ""coordinates"": [4.327214356097621, 45.97049539766902]}"
87722207;Oullins;O;O;750000;1;555+074;OULLINS;RHONE;5893;dffbfb98-19bf-11e5-82ff-01fc64e0362d;841041,2601;6514728,629;4,813258366;45,71756367;45.7175636717, 4.81325836624;45.7175636716, 4.81325836624;"{""type"": ""Point"", ""coordinates"": [4.813258366240892, 45.71756367163441]}"
87713040;Dijon-Ville;O;O;860000;1;314+208;DIJON;COTE-D'OR;3958;c101fe76-f312-11e3-90ff-015864e0362d;853452,8379;6691708,543;5,031277292;47,30793362;47.3079336204, 5.03127729208;47.3079336204, 5.03127729208;"{""type"": ""Point"", ""coordinates"": [5.031277292082437, 47.30793362041367]}"
87592725;Nexon;N;O;613000;1;421+193;NEXON;HAUTE-VIENNE;5781;c0be081c-f312-11e3-90ff-015864e0362d;558230,0026;6511581,029;1,178309543;45,68907648;45.6890764796, 1.17830954337;45.6890764795, 1.17830954337;"{""type"": ""Point"", ""coordinates"": [1.17830954337461, 45.68907647954222]}"
87383281;Massy-Verrières;N;O;985000;1;024+535;MASSY;ESSONNE;5415;e159e4ba-19bf-11e5-a6ff-01fc64e0362d;646560,1206;6848541,093;2,273364205;48,73477966;48.7347796584, 2.27336420466;48.7347796584, 2.27336420466;"{""type"": ""Point"", ""coordinates"": [2.273364204660051, 48.73477965837308]}"
87696492;Cercy-la-Tour;O;O;762000;1;310+759;CERCY-LA-TOUR;NIEVRE;3530;e138e388-19bf-11e5-a6ff-01fc64e0362d;749139,0303;6639927,491;3,644989401;46,85770672;46.8577067224, 3.64498940149;46.8577067224, 3.64498940149;"{""type"": ""Point"", ""coordinates"": [3.644989401494037, 46.85770672237782]}"
87381624;Bréval;N;O;366000;1;070+875;BRÉVAL;YVELINES;3391;c11227ce-f312-11e3-90ff-015864e0362d;593191,4268;6872478,033;1,541809732;48,94339459;48.9433945852, 1.54180973247;48.9433945851, 1.54180973247;"{""type"": ""Point"", ""coordinates"": [1.541809732466044, 48.943394585136886]}"
87611616;Foix;O;O;672000;1;082+183;FOIX;ARIEGE;4173;c0d118b6-f312-11e3-90ff-015864e0362d;586248,8601;6208812,342;1,606884171;42,969649;42.9696489973, 1.60688417101;42.9696489973, 1.60688417101;"{""type"": ""Point"", ""coordinates"": [1.606884171012563, 42.96964899728852]}"
87594218;Vigeois;N;O;590000;2;468+232;VIGEOIS;CORREZE;7213;29ea8c50-dfbc-11e3-a2ff-01a464e0362d;583839,2227;6477059,891;1,515629408;45,38311859;45.38311859, 1.51562940811;45.38311859, 1.51562940811;"{""type"": ""Point"", ""coordinates"": [1.515629408106157, 45.38311859002369]}"
87141648;Diarville;N;O;040000;1;043+027;DIARVILLE;MEURTHE-ET-MOSELLE;3943;d94b164e-6667-11e3-89ff-01f464e0362d;931348,3189;6815417,636;6,126315067;48,39782906;48.3978290596, 6.12631506721;48.3978290596, 6.12631506721;"{""type"": ""Point"", ""coordinates"": [6.126315067209317, 48.39782905962368]}"
87171348;Bazoches;N;O;072000;1;124+298;BAZOCHES-SUR-VESLES;AISNE;3122;e0143afc-19bf-11e5-82ff-01fc64e0362d;744639,5696;6911925,201;3,613678929;49,30536858;49.3053685832, 3.61367892877;49.3053685832, 3.61367892877;"{""type"": ""Point"", ""coordinates"": [3.613678928774307, 49.305368583177746]}"
87592444;Nantiat;N;O;606000;1;449+578;NANTIAT;HAUTE-VIENNE;5741;299de746-dfbc-11e3-a2ff-01a464e0362d;557344,635;6546763,545;1,156383699;46,00562136;46.0056213598, 1.15638369942;46.0056213598, 1.15638369942;"{""type"": ""Point"", ""coordinates"": [1.156383699422613, 46.00562135982629]}"
87696328;Moulins-sur-Allier;O;O;750000;1;313+095;MOULINS;ALLIER;5692;c0210eb6-f312-11e3-90ff-015864e0362d;725982,6915;6606856,278;3,339184601;46,56123452;46.5612345191, 3.3391846009;46.561234519, 3.3391846009;"{""type"": ""Point"", ""coordinates"": [3.33918460089567, 46.561234519040674]}"
87473850;Lancerf;N;O;486000;1;535+706;PLOURIVO;COTES-D'ARMOR;4845;d94b2a7c-6667-11e3-89ff-01f464e0362d;250722,7062;6868716,296;-3,118137341;48,76182498;48.7618249843, -3.11813734055;48.7618249843, -3.11813734055;"{""type"": ""Point"", ""coordinates"": [-3.118137340554151, 48.76182498428482]}"
87444711;Alençon;O;O;423000;1;000+000;ALENCON;ORNE;2842;29727de6-dfbc-11e3-a2ff-01a464e0362d;485428,4453;6819215,959;0,098299743;48,43773547;48.4377354732, 0.0982997432642;48.4377354732, 0.0982997432642;"{""type"": ""Point"", ""coordinates"": [0.098299743264173, 48.43773547315432]}"
87694398;Cheilly-lès-Maranges;N;O;760000;1;155+559;CHEILLY-LÈS-MARANGES;SAONE-ET-LOIRE;3684;e1697030-19bf-11e5-a6ff-01fc64e0362d;827570,0483;6644954,114;4,675645791;46,89258444;46.8925844439, 4.67564579079;46.8925844439, 4.67564579079;"{""type"": ""Point"", ""coordinates"": [4.675645790792916, 46.89258444389868]}"
87143024;Vraincourt-Viéville;N;O;020000;1;288+521;VRAINCOURT;HAUTE-MARNE;7336;d9d90dc6-6667-11e3-89ff-01f464e0362d;857671,8367;6795068,474;5,123890815;48,23687562;48.2368756246, 5.12389081461;48.2368756245, 5.12389081461;"{""type"": ""Point"", ""coordinates"": [5.123890814608322, 48.23687562453746]}"
87574897;St-Aignan-Noyers;O;O;593000;1;254+518;NOYERS-SUR-CHER;LOIR-ET-CHER;6355;e1442d70-19bf-11e5-a6ff-01fc64e0362d;577864,8311;6688644,981;1,383978378;47,2868722;47.2868722028, 1.3839783784;47.2868722027, 1.3839783784;"{""type"": ""Point"", ""coordinates"": [1.383978378399165, 47.286872202730294]}"
87757740;La Frayère;N;O;944000;1;004+376;CANNES;ALPES-MARITIMES;9438;296b7500-dfbc-11e3-a2ff-01a464e0362d;1020927,29;6281297,824;6,972165552;43,55808307;43.5580830728, 6.97216555165;43.5580830728, 6.97216555165;"{""type"": ""Point"", ""coordinates"": [6.972165551652179, 43.558083072769804]}"
87172544;Liart;N;O;222000;1;027+453;LIART;ARDENNES;8361;29dfd398-dfbc-11e3-a2ff-01a464e0362d;796269,8439;6964195,356;4,335516263;49,76936306;49.7693630639, 4.33551626266;49.7693630639, 4.33551626266;"{""type"": ""Point"", ""coordinates"": [4.335516262659016, 49.76936306386685]}"
87682211;Fontainebleau-Avon;O;O;830000;1;058+941;AVON;SEINE-ET-MARNE;4186;e1305802-19bf-11e5-a6ff-01fc64e0362d;679815,0225;6813054,574;2,727200067;48,41746395;48.4174639457, 2.72720006715;48.4174639457, 2.72720006715;"{""type"": ""Point"", ""coordinates"": [2.727200067146433, 48.417463945720876]}"
87171009;Reims;O;O;205000;1;054+814;REIMS;MARNE;6220;e1bc0014-19bf-11e5-a6ff-01fc64e0362d;774583,2399;6907129,53;4,024434919;49,25946798;49.2594679843, 4.02443491923;49.2594679842, 4.02443491923;"{""type"": ""Point"", ""coordinates"": [4.024434919226613, 49.25946798424686]}"
87387142;La Bonneville-sur-Iton;N;O;366000;1;116+961;LA BONNEVILLE-SUR-ITON;EURE;4598;d9df3e24-6667-11e3-89ff-01f464e0362d;556164,1193;6878232,247;1,034525909;48,9879086;48.9879086018, 1.03452590929;48.9879086018, 1.03452590929;"{""type"": ""Point"", ""coordinates"": [1.034525909285539, 48.98790860180431]}"
87755231;Ollioules-Sanary-sur-Mer;N;O;930000;1;057+472;OLLIOULES;VAR;5855;e154391a-19bf-11e5-a6ff-01fc64e0362d;930030,3077;6228911,288;5,825090288;43,12242681;43.122426808, 5.82509028834;43.122426808, 5.82509028834;"{""type"": ""Point"", ""coordinates"": [5.825090288335952, 43.122426808022446]}"
87313395;Poix-de-Picardie;O;O;321000;1;030+286;POIX-DE-PICARDIE;SOMME;6038;294db8d6-dfbc-11e3-a2ff-01a464e0362d;627195,8987;6964799,612;1,989866923;49,77792279;49.777922791, 1.98986692317;49.7779227909, 1.98986692317;"{""type"": ""Point"", ""coordinates"": [1.989866923165015, 49.77792279094421]}"
87271866;Ciry-Sermoise;O;N;205000;1;010+036;CIRY-SALSOGNE;AISNE;3726;294d463e-dfbc-11e3-a2ff-01a464e0362d;733948,3327;6919078,833;3,467287946;49,37032877;49.3703287669, 3.46728794568;49.3703287668, 3.46728794568;"{""type"": ""Point"", ""coordinates"": [3.467287945684391, 49.370328766836415]}"
87773002;Montpellier-St-Roch;N;O;694000;1;518+342;MONTPELLIER;HERAULT;5641;d9a88eba-6667-11e3-89ff-01f464e0362d;770850,5518;6278183,832;3,877203796;43,5991675;43.5991675017, 3.87720379595;43.5991675016, 3.87720379595;"{""type"": ""Point"", ""coordinates"": [3.877203795945029, 43.59916750164832]}"
87746701;Chedde;N;O;896000;1;002+676;PASSY;HAUTE-SAVOIE;3681;e0399014-19bf-11e5-82ff-01fc64e0362d;988170,9447;6543080,73;6,719875126;45,92632023;45.9263202331, 6.71987512568;45.9263202331, 6.71987512568;"{""type"": ""Point"", ""coordinates"": [6.719875125684913, 45.92632023305108]}"
87116590;Mézy;O;N;070000;1;103+169;MÉZY-MOULINS;AISNE;5506;e14ad070-19bf-11e5-a6ff-01fc64e0362d;736979,7338;6885337,206;3,506036737;49,06682666;49.0668266555, 3.50603673654;49.0668266554, 3.50603673654;"{""type"": ""Point"", ""coordinates"": [3.506036736540148, 49.06682665543163]}"
87415646;St-Pierre-du-Vauvray;O;O;376000;1;106+730;SAINT-PIERRE-DU-VAUVRAY;EURE;6640;d9e442c8-6667-11e3-89ff-01f464e0362d;570681,8648;6905302,47;1,224520269;49,2343219;49.2343218974, 1.22452026881;49.2343218974, 1.22452026881;"{""type"": ""Point"", ""coordinates"": [1.224520268806069, 49.23432189740459]}"
87582825;St-Macaire;N;O;640000;1;044+411;SAINT-MACAIRE;GIRONDE;6557;28f5a2ca-dfbc-11e3-a2ff-01a464e0362d;443829,4225;6390727,206;-0,226970507;44,56850753;44.5685075264, -0.22697050677;44.5685075264, -0.22697050677;"{""type"": ""Point"", ""coordinates"": [-0.226970506769869, 44.56850752640312]}"
87613000;Cahors;O;O;590000;2;600+084;CAHORS;LOT;3453;29c80770-dfbc-11e3-a2ff-01a464e0362d;575305,2122;6373401,394;1,432889964;44,44852631;44.4485263051, 1.43288996446;44.4485263051, 1.43288996446;"{""type"": ""Point"", ""coordinates"": [1.432889964464387, 44.44852630511069]}"
87276246;Goussainville;O;O;272000;1;019+541;GOUSSAINVILLE;VAL-D'OISE;4334;296d3760-dfbc-11e3-a2ff-01a464e0362d;660809,2096;6880627,987;2,464145014;49,02435287;49.0243528682, 2.46414501378;49.0243528682, 2.46414501378;"{""type"": ""Point"", ""coordinates"": [2.464145013775796, 49.02435286818762]}"
87281899;Haussmann-St-Lazare;N;O;979000;1;002+044;PARIS;PARIS;72466;e18271c2-19bf-11e5-a6ff-01fc64e0362d;650926,4874;6864088,665;2,330940644;48,87495024;48.8749502402, 2.33094064387;48.8749502402, 2.33094064387;"{""type"": ""Point"", ""coordinates"": [2.330940643873017, 48.87495024020804]}"
87751230;Château-Arnoux-St-Auban;O;O;905000;1;306+940;CHÂTEAU-ARNOUX-SAINT-AUBAN;ALPES-DE-HAUTE-PROVENCE;6376;29daf81c-dfbc-11e3-a2ff-01a464e0362d;940094,0783;6333671,909;5,997389026;44,06103192;44.0610319241, 5.99738902632;44.0610319241, 5.99738902632;"{""type"": ""Point"", ""coordinates"": [5.99738902632121, 44.06103192410832]}"
87473124;La Méaugon;N;O;420000;1;481+158;LA MÉAUGON;COTES-D'ARMOR;4704;29db7dbe-dfbc-11e3-a2ff-01a464e0362d;268681,8539;6838102,491;-2,843693916;48,49946831;48.4994683124, -2.84369391581;48.4994683124, -2.84369391581;"{""type"": ""Point"", ""coordinates"": [-2.843693915808713, 48.499468312394534]}"
87757724;Grasse;N;O;944000;1;019+074;GRASSE;ALPES-MARITIMES;9436;d9dd5e72-6667-11e3-89ff-01f464e0362d;1016792,914;6291800,185;6,927538789;43,65432175;43.6543217469, 6.9275387887;43.6543217469, 6.9275387887;"{""type"": ""Point"", ""coordinates"": [6.927538788698524, 43.65432174690911]}"
